Type,Code,Name (Khmer),Name (Latin),Reference,Official Note,Note (by Checker)
ភូមិ,2040204,បល្ល័ង្កលើ,Ballangk Leu,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040205,ស្វាយស,Svay Sa,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040206,ខ្នាចរមាស,Khnach Romeas,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040207,បល្ល័ង្កមានជ័យ,Ballangk Mean Chey,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040208,ជ្រោយស្នា,Chrouy Sna,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20403,ល្វា,Lvea,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2040301,ល្វា,Lvea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040302,ដូនញ៉ែម,Doun Nhaem,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040303,ចំការ,Chamkar,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040304,ដង្កោ,Dangkao,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040305,រាមសេនា,Ream Sena,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040306,ដូនអោក,Doun Aok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040307,ពីងពង់,Ping Pong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040308,ស្វាយព្រៃ,Svay Prey,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040309,បឹងសំរោង,Boeng Samraong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040310,ក្បាលស្ពាន,Kbal Spean,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040311,ល្វាចាស់,Lvea Chas,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040312,តានី,Ta Ni,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20404,ព្រៃខ្ពស់,Prey Khpos,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2040401,តាហ៊ី,Ta Hi,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040402,ពោធិ៍,Pou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040403,តាម៉ាត,Ta Mat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040404,មក្លឿ,Makkloea,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040405,ព្រៃខ្ពស់,Prey Khpos,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040406,ស្រណាល,Sranal,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040407,ដង្កោពេន,Dangkao Pen,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040408,ក្បាលថ្នល់,Kbal Thnal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040409,បឹងជំនាង,Boeng Chumnieng,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040410,ក្បាលអាង,Kbal Ang,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិក្បាលអាងនេះចេញពីភូមិព្រៃខ្ពស់),
ឃុំ,20405,អំពិលប្រាំដើម,Ampil Pram Daeum,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2040501,ដង្កោក្រម៉ាង,Dangkao Kramang,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040502,សៀម,Siem,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040503,អំពិល,Ampil,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040504,ស្ថាពរ1,Sthapor Muoy,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040505,តាខៀវ,Ta Khiev,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040506,បួរុន,Buo Run,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2040507,ដូង,Doung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040508,ស្ថាពរ២,Sthapor Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040509,បឹងសង្កែ,Boeng Sangkae,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិបឹងសង្កែនេះចេញពីភូមិប៊ួរុន),
ភូមិ,2040510,បួជុំ,Bu Chum,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិប៊ួរជុំនេះចេញពីភូមិស្ថាពរ២),
ភូមិ,2040511,ថ្មី,Thmey,ប្រកាសលេខ ១៥៣១ប្រ.ក,,
ភូមិ,2040512,បឹងអារ័ក្ស,Boeung Ahrak,ប្រកាសលេខ ១៥៣១ប្រ.ក,,
ភូមិ,2040513,កូប,Koub,ប្រកាសលេខ ១៥៣១ប្រ.ក,,
ភូមិ,2040514,បឹងស្នួល,Boeung Snul,ប្រកាសលេខ ១៥៣១ប្រ.ក,,
ភូមិ,2040515,បឹងពពូល,Boeung Popul,ប្រកាសលេខ ១៥៣១ប្រ.ក,,
ឃុំ,20406,ក្ដុលតាហែន,Kdol Ta Haen,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2040601,សួនស្លា,Suon Sla,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040602,ក្ដុលក្រោម,Kdol Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040603,សាន,San,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040604,ពាម,Peam,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040605,កណ្ដាល,Kandal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040606,បួ,Buo,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040607,ថ្មី,Thmei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040608,ទួលក្រសាំង,Tuol Krasang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040609,ក្ដុលលើ,Kdol Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040610,តាហែន,Ta Haen,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040612,អន្លង់រៃ,Anlong Rey,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040614,បឹងអន្លក់,Boeng Anlok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040618,ដំណាក់់ដង្កោ,Damnak Dangkao,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040623,ស្រះទឹក,Srah Tuek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2040626,តាគត់,Ta Kot,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20407,ឃ្លាំងមាស,Khlaeng Meas,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040701,ត្រពាំងក្បាលស្វា,Trapeang Kbal Sva,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040702,ប្របហឹប,Prab Hoeb,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040703,អូរដូនពៅ,Ou Doun Pov,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040704,ឃ្លាំង,Khleang,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040705,ច្រាំងបាក់,Chrang Bak,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040706,អន្លង់រាំង,Anlong Reang,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040707,បឹងសង្កែ,Boeng Sangkae,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040708,ទំនប់តាកួន,Tumnob Ta Kuon,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040709,ទួលស្នួល,Tuol Snuol,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040710,ព្រៃធំ,Prey Thum,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040711,កំពង់ម្កាក់,Kampong Mkak,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040712,បួសង្គ្រាជ,Buo Sangkreach,លេខ ៤៩៣ ប្រ.ក,អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040713,ព្រៃព្រាល,Prey Preal,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិព្រៃព្រាលនេះចេញពីភូមិទំនប់តាកួន) និង អនុក្រឹត្យ ១៤៩ ថ្ងៃទី ០៨ កក្កដា ២០១១ ប្តូរទៅឃ្លាំងមាស,
ឃុំ,20408,បឹងប្រាំ,Boeung Pram,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040801,ក្រពើសែសិប,Krapeu Saeseb,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិក្រពើសែសិបនេះចេញពីភូមិតានី) និង អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១ ប្តូរទៅឃុំបឹងប្រាំ,
ភូមិ,2040802,បឹងធុង,Boeung Thung,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040803,សំណាងព្រះស្រី,Samnang Pras Srey,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040804,យុត្តិធម៌,Yut Te Thhor,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040805,បឹងក្រឡ,Boeung Krola,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040806,អូរឫស្សី,Oureusey,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040807,បឹងប្រាំ,Boeng Pram,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040808,ជ័យជំនះ,Chey Chumnas,ប្រកាសលេខ ១៥៣១ប្រ.ក,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ០៨ កក្កដា ២០១១,
ភូមិ,2040809,ដំណាក់តាស៊ុត,Damnak Tasot,ប្រកាសលេខ​ ៧៤០៥ ប្រ.ក ចុះថ្ងៃទី ២៩​ ធ្នូ ២០២២ របស់ ក្រសួងមហាផ្ទៃ,,
ឃុំ,20409,បួវិល,Bouvel,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១,ឃុំថ្មីបំបែកចេញពីឃុំបវេល,
ភូមិ,2040901,បវេល ២,Bavel Pir,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040902,ទំនប់ទឹក,Tumnob Tuek,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040903,ព្រៃទទឹង ១,Prey Totueng Muoy,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040904,ព្រៃទទឺង ២,Prey Totueng Pir,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040905,គោក,Kouk,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040906,ស្លខ្លាញ់,Sla Khlanh,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040907,កំពង់ឆ្នាំង ១,Kampong Chhnang Muoy,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040908,កំពង់ឆ្នាំង ២,Kampong Chhnang Pir,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ភូមិ,2040909,សាមគ្គី,Sameakki,អនុក្រឹត្យ ១៥៣ ថ្ងៃទី ២០ សីហា ២០២១ ,កាត់ចេញពីឃុំបវេល ,
ស្រុក,205,ឯកភ្នំ,Aek Phnum,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ឃុំ,20501,ព្រែកនរិន្ទ,Preaek Norint,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050101,ព្រែកតាច្រែង,Preaek Ta Chraeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050102,ព្រែកក្រូច,Preaek Krouch,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050103,ស្វាយជ្រុំ,Svay Chrum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050104,ព្រែកនរិន្ទ,Preaek Norint,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050105,ស្ដី,Sdei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050106,រហាលសួង,Rohal Suong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050107,ដួងមា,Duong Mea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050108,រាជដូនកែវ,Reach Doun Kaev,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050109,អន្សងសក,Ansang Sak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050110,ព្រែកត្រប់,Preaek Trab,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20502,សំរោងក្នុង,Samraong Knong,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050201,សំរោងក្នុង,Samraong Knong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050202,កំពង់សំបួរ,Kampong Sambuor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050203,សំរោងស្នោ,Samraong Snao,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050204,សំរោងអូរទ្រា,Samraong Ou Trea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050205,សំរោងតាកុក,Samraong Ta Kok,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20503,ព្រែកខ្ពប,Preaek Khpob,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050301,ព្រែកស្នោ,Preaek Snao,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050302,ព្រែកខ្ពប,Preaek Khpob,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050303,ស្នាពីមុខ,Sna Pi Mukh,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050304,ខ្វិត,Khvet,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050305,អូរកំបុត,Ou Kambot,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20504,ព្រែកហ្លួង,Preaek Luong,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050401,ព្រែកហ្លួង,Preaek Luong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050402,ស្ដីលើ,Sdei Leu,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050403,ស្ដីក្រោម,Sdei Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050404,រហាលសួង,Rohal Suong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050405,បាក់អំរែក,Bak Amraek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050406,ដូនឥន្ទ,Doun Ent,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050407,បាក់រទេះ,Bak Roteh,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20505,ពាមឯក,Peam Aek,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050501,ដូនទាវ,Doun Teav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050502,សួសអី,Suos Ei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050503,ពាមឯក,Peam Aek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050504,គង់ទុំ,Kong Tum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050505,ករហាល,Ka Rohal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050506,ព្រែកឆ្ដោរ,Preaek Chdaor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050507,តាគម,Ta Kom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050508,គោកដូង,Kouk Doung,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20506,ព្រៃចាស់,Prey Chas,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050601,ព្រៃចាស់,Prey Chas,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050602,ពាមសីមា,Peam Seima,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050603,អន្លង់សណ្ដាន់,Anlong Sandan,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050604,កោះជីវាំង,Kaoh Chiveang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050605,បាក់ព្រា,Bak Prea,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20507,កោះជីវាំង,Kaoh Chiveang,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2050701,ថ្វាង,Thvang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050702,កំពង់ប្រហុក,Kampong Prahok,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050703,អន្លង់តាអួរ,Anlong Ta Uor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050704,ព្រែកទាល់,Preaek Toal,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2050705,ក្បាលតោល,Kbal Taol,លេខ ៤៩៣ ប្រ.ក,,
ស្រុក,206,មោងឫស្សី,Moung Ruessei,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ឃុំ,20601,មោង,Moung,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060101,ប៉ែន,Paen,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060102,អូរក្របៅ,Ou Krabau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060103,កោះចារ,Kaoh Char,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060104,ឫស្សី ១,Ruessei Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060105,រលួស,Roluos,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060106,ឫស្សី ២,Ruessei Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060107,កន្សៃបន្ទាយ,Kansai Banteay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060108,រ៉ា,Ra,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060109,ដើមដូង,Daeum Doung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060110,មោង,Moung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060111,ប្រទ្បាយ,Pralay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060112,តាតុក ១,Ta Tok Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060113,តាតុក ២,Ta Tok Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060114,ក្បាលមូស,Kbal Mus,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិក្បាលមូសនេះចេញពីភូមិអូរក្របៅ),
ភូមិ,2060116,បោះពួយ,Baoh Puoy,លេខ ៤៩៣ ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិបោះពួយនេះចេញពីភូមិអូរក្របៅ),
ឃុំ,20602,គារ,Kear,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060201,រុន,Run,លេខ​៤៩៣​ប្រ.ក,,
ភូមិ,2060202,រកាឈ្មោល,Roka Chhmoul,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060203,អន្លង់ស្ដៅ,Anlong Sdau,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060204,ពោធិ៍ ១,Pou Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060205,ពោធិ៍ ២,Pou Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060206,គារ ១,Kear Muoy,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060207,គារ ២,Kear Pir,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060208,គារ ៣,Kear Bei,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060209,អូរគ្រៀត,Ou Kriet,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060210,រាមគន់,Ream Kon,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060211,តាណាក,Ta Nak,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060212,កោះថ្កូវ,Kaoh Thkov,លេខ ១៧៣៧ ប្រ.ក,តាមប្រកាសលេខ ១៧៣៧ ប្រ.ក ចុះថ្ងៃទី២១ ខែធ្នូ ឆ្នាំ២០០៦ របស់ក្រសួងមហាផ្ទៃ (ជាភូមិដែរទើបបង្កើតថ្មី),
ឃុំ,20603,ព្រៃស្វាយ,Prey Svay,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060301,គរ,Kor,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060302,ចាមរអា,Cham Ro'a,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060303,ផ្លូវបំបែក,Phlov Bambaek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060304,រំចេក,Rumchek,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060305,ទួលធ្នង់,Tuol Thnong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060306,កាទ្បោមភ្លុក,Kalaom Phluk,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060307,ស្រម៉មាស,Srama Meas,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060308,ព្រៃស្វាយ,Prey Svay,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060309,ព្រៃព្រាល,Prey Preal,លេខ ៤៩៣ ប្រ.ក,,
ឃុំ,20604,ឫស្សីក្រាំង,Ruessei Krang,លេខ​៤៩៣ប្រ.ក,,
ភូមិ,2060401,អ្នកតាទ្វារ,Neak Ta Tvear,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060402,យឺនមាន,Yeun Mean,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060403,ទួលស្នួល,Tuol Snuol,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060404,ជ្រៃរុន,Chrey Run,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060405,ទួលរកា,Tuol Roka,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060406,និគមក្រោម,Nikom Kraom,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060407,ស្រះជីនាង,Srah Chineang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060408,ពេជចង្វា,Pech Changva,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060409,អំពិលឈូង,Ampil Chhung,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060410,ថ្នល់បត់,Thnal Bat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060411,បឹងប្រិយ៍មានជ័យ,Boeng Prei Mean Chey,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសលេខ ១០១៩ ប្រ.ក ចុះថ្ងៃទី១៧ ខែកក្តដា ឆ្នាំ២០០៨ របស់ក្រសួងមហាផ្ទៃ (បានបំបែកភូមិបឹងប្រិយ៍មានជ័យនេះចេញពីភូមិស្រះឈើនាង),
ឃុំ,20605,ជ្រៃ,Chrey,លេខ​៤៩៣ប្រ.ក,តាមប្រកាសរបស់ក្រសួងមហាផ្ទៃ,
ភូមិ,2060501,ដូនទ្រី,Doun Tri,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,2060502,អង្គ្រង,Angkrong,លេខ ៤៩៣ ប្រ.ក,,
