Type,Code,Name (Khmer),Name (Latin),Reference,Official Note,Note (by Checker)
ភូមិ,4050406,កំពង់ក្ដារ,Kampong Kdar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050407,គៀនរការ,Kien Roka,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40505,លង្វែក,Longveaek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050501,ឧកញ៉ាប៉ាង,Oknha Pang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050502,ត្រពាំងចំបក់,Trapeang Chambak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050503,ផ្សារត្រាច,Phsar Trach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050504,អន្លង់ត្នោត,Anlong Tnaot,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050505,ស្រះចក,Srah Chak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050506,វត្ដ,Voat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050507,ត្រពាំងសំរោង,Trapeang Samraong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050508,បឹងកក់,Boeng Kak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40506,អូរឫស្សី,Ou Ruessei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050601,ច្រករមៀត,Chrak Romiet,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050602,សាលាលេខប្រាំ,Sala Lekh Pram,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050603,អូរឫស្សី,Ou Ruessei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050604,ស្រែប្រិយ៍,Srae Prei,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីស្រែប្រិយ ទៅជាស្រែប្រិយ៍,
ភូមិ,4050605,ចាន់កៀក,Chan Kiek,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីចាន់គៀក ទៅជាចាន់កៀក,
ភូមិ,4050606,ក្រឡាញ់,Kralanh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050607,ធ្នង់,Thnong,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីឃ្នង់ ទៅជាធ្នង់,
ភូមិ,4050608,លាជ,Leach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40507,ពានី,Peani,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050701,កាអត,Ka At,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050702,សុបិន,Soben,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050703,តាកុល,Ta Kol,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050704,ស្ទឹង,Stueng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050705,ព្រៃសាក់,Prey Sak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050706,ពានី,Peani,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050707,គក,Kok,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050708,ទួលសេរី,Tuol Serei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050709,ក្រាំងតាឯក,Krang Ta Aek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40508,សែប,Saeb,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050801,ខ្នាយកកោះ,Khnay Kakaoh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050802,ទឹកល្អក់,Tuek L'ak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050803,ក្បាលថ្នល់,Kbal Thnal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050804,តាសុខ,Ta Sokh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050805,តាសូ,Ta Sou,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050806,ដូនទយ,Doun Toy,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050807,តាណុប,Ta Nob,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050808,ចំបក់ផ្អែម,Chambak Ph'aem,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050809,ក្រឡាញ់,Kralanh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050810,កំពង់ប្រាសាទ,Kampong Prasat,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050811,ប្រវឹកពង,Pravoek Pong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050812,ខ្នាយកកោះថ្មី,Khnay Kakaoh Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40509,តាជេស,Ta Ches,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050901,បឹងកក់,Boeng Kak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050902,ឡពាង,La Peang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050903,អូររូង,Ou Rung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050904,សំរោង,Samraong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050905,ស្វាយក្រោម,Svay Kraom,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050906,សូវង្ស,Souvong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050907,ស្នាយ,Snay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050908,ស្វាយបាកាវ,Svay Bakav,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050909,វត្ដថ្មី,Voat Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050910,ធ្លកយល់,Thlok Yol,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050911,តាកោះ,Ta Kaoh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050912,ត្រពាំងព្រាល,Trapeang Preal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050913,បន្ទាយមាស,Banteay Meas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050914,សំព័រ,Sampoar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4050915,តាជេស,Ta Ches,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40510,ថ្មឥដ្ឋ,Thma Edth,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4051001,ដើមពពេល,Daeum Popel,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4051002,ស្នងមុំ,Snang Mom,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4051003,ថ្មឥដ្ឋ,Thma Edth,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4051004,គរ,Kor,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4051005,ត្រពាំងក្ដារ,Trapeang Kdar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ស្រុក,406,រលាប្អៀរ,Rolea B'ier,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40601,អណ្ដូងស្នាយ,Andoung Snay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060101,ស្ពករាជ្យ,Spok Reach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060102,អណ្ដូងស្នាយ,Andoung Snay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060103,អណ្ដូងជ្រៃ,Andoung Chrey,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060104,ចារថ្មី,Char Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060105,ត្បែង,Tbaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060106,ប៉ាហ៊ី,Pahi,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060107,បំពង់ផ្ចឹក,Bampong Phchoek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40602,បន្ទាយព្រាល,Banteay Preal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060201,ព្រាល,Preal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060202,ថ្មរាប,Thma Reab,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060203,ផ្លូវគោ,Phlov Kou,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060204,ទ័ពស្រូវ,Toap Srov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060205,ទ័ពត្បែង,Toap Tbaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060206,ឈើនាគ,Chheu Neak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060207,ស្ដុកកប្បាស,Sdok Kabbas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060208,ត្រពាំងផ្គាំ,Trapeang Phkoam,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060209,អូរលាជ,Ou Leach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060210,ឫស្សីដួច,Ruessei Duoch,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40603,ជើងគ្រាវ,Cheung Kreav,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060301,តាលោ,Ta Lou,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060302,ត្រពាំងពពេល,Trapeang Popel,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060303,ព្រីងកោង,Pring Kaong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060304,ហ្លួង,Luong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060305,អណ្ដូងចេក,Andoung Chek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060306,ទឹកចេញ,Tuek Chenh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060307,សូភី,Souphi,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060308,តាំងបំពង់,Tang Bampong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060309,ដំណាក់កី,Damnak Kei,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីតំណាក់កី ទៅជាដំណាក់កី,
ភូមិ,4060310,ខ្នាចកកោះ,Khnach Kakaoh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060311,អូរលយ,Ou Loy,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40604,ជ្រៃបាក់,Chrey Bak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060401,ទួលខ្សាច់,Tuol Khsach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060402,ព្រៃកោះ,Prey Kaoh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060403,ព្រៃពួច,Prey Puoch,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060404,ថ្មី,Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060405,ថ្នល់ថ្មី,Thnal Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060406,ជ្រៃបាក់,Chrey Bak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060407,អូរកំណប់,Ou Kamnab,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060408,អូរកណ្ដោល,Ou Kandaol,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060409,ព្រៃលាក់នាង,Prey Leak Neang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060410,បាញ់ឆ្គោល,Banh Chhkoul,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060411,ត្រពាំងអន,Trapeang An,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060412,ឃ្លៃ,Khley,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060413,អាឡែង,Alaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060414,ត្រពាំងគរ,Trapeang Kor,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060415,ព្រះរាមរង្សី,Preah Ream Reangsei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060416,អូររោង,Ou Roung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40605,គោកបន្ទាយ,Kouk Banteay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060501,គោកបន្ទាយ,Kouk Banteay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060502,ពពេលពក,Popel Pok,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060503,មានជ័យ,Mean Chey,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060504,ទ្រនាមពេជ្រ,Troneam Pech,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060505,អូរតាសេក,Ou Ta Sek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060506,ឈើត្រាច,Chheu Trach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060507,កងមាស,Kang Meas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060508,កន្លែងភេ,Kanlaeng Phe,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40606,ក្រាំងលាវ,Krang Leav,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060601,ក្រាំងលាវ,Krang Leav,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060602,ថ្មី,Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060603,ទឹកល្អក់,Tuek L'ak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060604,ប៉ាតឡាង,Pat Lang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060605,បឹងវែង,Boeng Veaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060606,ស្រែវាល,Srae Veal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060607,ជ្រលងកក់,Chrolong Kak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060608,អណ្ដូងប្រេង,Andoung Preng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40607,ពង្រ,Pongro,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060701,ត្រពាំងពោធិ៍,Trapeang Pou,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060702,ខ្វិត,Khvet,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060703,ស្រាងខ្ពស់,Srang Khpos,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060704,ភ្នំតូច,Phnum Touch,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060705,សន្ទៃ,Santey,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060706,ដក់គ្រង,Dak Krong,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីដកគ្រង​ ទៅជាដក់គ្រង,
ភូមិ,4060707,អណ្ដូងពោធិ៍,Andoung Pou,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060708,ថ្មី,Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060709,ប្រាំបីឆោម,Prambei Chhaom,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060710,ត្រពាំងធំ,Trapeang Thum,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060711,ថ្មរាប,Thma Reab,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060712,ទ័ពត្បែង,Toap Tbaeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40608,ប្រស្នឹប,Prasnoeb,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060801,ព្រៃសំពៅ,Prey Sampov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060802,ជន្លាវ,Chonleav,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060803,សាអង,S​a ang,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីស្អង ទៅជាសាអង,
ភូមិ,4060804,ស្រងាំទេរ,Srangam Ter,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060805,ត្រពាំងអំពិល,Trapeang Ampil,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060806,ប្រស្នឹប,Prasnoeb,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060807,ជរ,Chor,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40609,ព្រៃមូល,Prey Mul,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060901,ព្រៃក្រោល,Prey Kraol,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060902,ព្រៃមូល,Prey Mul,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060903,ប្រច័ក្ស,Prachak,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីប្រចាក់ ទៅជាប្រច័ក្ស,
ភូមិ,4060904,ត្រពាំងក្រវ៉ាន់,Trapeang Kravan,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060905,ត្រពាំងតាសុខ,Trapeang Ta Sokh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060906,តាវ៉ាក,Ta Vak,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4060907,ក្លែងពណ៌,Klaeng Poar,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40610,រលាប្អៀរ,Rolea B'ier,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061001,គ្រួស,Kruos,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061002,ព្រៃខ្មែរ,Prey Khmer,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061003,អណ្ដូងច្រុះ,Andoung Chroh,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061004,ជារៅ,Chea Rov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061005,ត្រពាំងត្រាច,Trapeang Trach,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061006,អូរតានេស,Ou Ta Nes,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40611,ស្រែថ្មី,Srae Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061101,ក្ដីត្នោត,Kdei Tnaot,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061102,ចំការតាម៉ៅ,Chamkar Ta Mau,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061103,សន្ទូច,Santuch,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061104,ត្រោកកើត,Traok Kaeut,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061105,ត្រោកកណ្ដាល,Traok Kandal,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061106,ត្រោកលិច,Traok Lech,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061107,គល់គប់,Kol Kob,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061108,ត្រពាំងស្បូវ,Trapeang Sbov,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061109,ព្រៃមាន់,Prey Moan,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061110,អណ្ដូងឫស្សី,Andoung Ruessei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061111,ទ្រាត្បូង,Trea Tboung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061112,ទ្រាជើង,Trea Cheung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40612,ស្វាយជ្រុំ,Svay Chrum,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061201,ថ្មកែវ,Thma Kaev,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061202,ក្នុង,Knong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061203,គ្រាំងប្រស្វាយ,Krang Prasvay,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីក្រាំងប្រស្វាយ ទៅជាគ្រាំងប្រស្វាយ,
ភូមិ,4061204,ឧទុម្ពរ,Utumpor,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061205,សិឡាង,Selang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061206,ស្វាយជ្រុំថ្មី,Svay Chrum Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061207,ចំការឃ្លៃ,Chamkar Khley,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061208,ចិន,Chen,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061209,ផ្លូវវាយ,Phlov Veay,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061210,អូរទទឹង,Ou Totueng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061212,ស្វាយជ្រុំចាស់,Svay Chrum Chas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061219,កោះកែវ,Kaoh Kaev,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061221,ស្វាយចេក,Svay Chek,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061222,កំពង់រាំង,Kampong Reang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40613,ទឹកហូត,Tuek Hout,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061301,អូរសណ្ដាន់,Ou Sandan,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061302,ទីកហូត,Tik Hout,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីទឹកហូត ទៅជាទីកហូត,
ភូមិ,4061303,ព្រែកសាលា,Preaek Sala,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061304,ននាមទទឹង,Noneam Totueng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061305,ព្រែករាំង,Preaek Reang,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061306,គោកស្ដៅ,Kouk Sdau,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061307,ត្រពាំងក្រពើ,Trapeang Krapeu,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4061308,ទីកល្អក់,Tik L'ak,ប្រកាសលេខ៤៩៣ ប្រ.ក,ប្ដូរពីទឹកល្អក់ទៅជាទីកល្អក់,
ភូមិ,4061309,អូរសណ្ដាន់ថ្មី,Ou Sandan Thmei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40614,ភ្នំក្រាំងដីមាស,Phnom Kraing Dey Meas,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ,
ភូមិ,4061401,ត្រពាំងអញា្ចញ,Trapeang Anhchanh,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061402,ដំបូកកកោះ,Dambouk Kakaoh,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061403,ស្មែត,Smaet,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061404,ធ្នង់កំបុត,Thnong Kambot,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061405,ចន្លោះរេន,Chanlaoh Ren,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061406,ទួលទ្រា,Tuol Trea,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061407,ថ្នល់តាសែង,Thnal Ta Saeng,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ភូមិ,4061408,ក្រពើពល់,Krapeu Pul,អនុក្រឹត្យ ១៥១ ថ្ងៃទី ២០ សីហា ២០២១ ,ឃុំថ្មីបំបែកចេញពីឃុំស្វាយជ្រុំ ,
ស្រុក,407,សាមគ្គីមានជ័យ,Sameakki Mean Chey,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ឃុំ,40701,ឈានឡើង,Chhean Laeung,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070101,ច្រកត្នោត,Chrak Tnaot,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070102,ត្រែង,Traeng,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070103,រយាស,Royeas,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070104,ត្រពាំងថ្ម,Trapeang Thma,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070105,ស្រែឫស្សី,Srae Ruessei,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070106,ក្រាំងសំរោង,Krang Samraong,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
ភូមិ,4070107,អន្លង់ព្រីង,Anlong Pring,ប្រកាសលេខ៤៩៣ ប្រ.ក,,
