Type,Code,Name (Khmer),Name (Latin),Reference,Official Note,Note (by Checker)
ភូមិ,5030619,ខ្លែងពណ៌ជើង,Khlaeng Poar Cheung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030620,ព្នៅ,Pnov,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030621,ព្រៃរងៀង,Prey Rongieng,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030622,ត្រពាំងក្រឡាញ់,Trapeang Kralanh,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030623,សម្ដេចឪ,Samdach Ov,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030624,ចាស់,Chas,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030625,ព្រៃទើ,Prey Teu,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50307,ព្រៃវិហារ,Prey Vihear,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5030701,ត្រពាំងធ្នង់,Trapeang Thnong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030702,ដំណាក់ពង្រ,Damnak Pongro,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030703,ថ្មី,Thmei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030704,អង្គខ្ជាយ,Angk Khcheay,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030705,បឹងរនាល,Boeng Roneal,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030706,ត្រពាំងស្វាយ,Trapeang Svay,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030707,ឯកភាព,Aekak Pheap,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030708,ដំរីស្លាប់,Damrei Slab,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030709,ព្រៃឈើទាល,Prey Chheu Teal,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030710,ទួលត្បែង,Tuol Tbaeng,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030711,ព្រៃស្មាច់,Prey Smach,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030712,តាភោគ,Ta Phouk,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030713,ព្រៃកែស,Prey Kaes,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030714,ចំការដូង,Chamkar Doung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030715,ព្រៃដំណាក់,Prey Damnak,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030716,បឹងចង្រៀក,Boeng Changriek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030717,ជ្រៃវារ,Chrey Vear,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030718,ចេកស្រទន់,Chek Sraton,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030719,ត្រពាំងជ្រៃ,Trapeang Chrey,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50308,រកាកោះ,Roka Kaoh,លេខ៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5030801,ដីក្រហម,Dei Kraham,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030802,ព្រីងទឹក,Pring Tuek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030803,ដូនអៀត,Doun Iet,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030804,ព្រៃតាអូក,Prey Ta Ouk,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030805,ព្រៃពង្រ,Prey Pongro,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030806,តារោង,Ta Roung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030807,អូរតាពូង,Ou Ta Pung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030808,ស្រែធ្លក,Srae Thlok,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030809,ព្រៃខ្វាវ,Prey Khvav,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030810,ដំដែក,Dam Daek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030811,រកាកោះ,Roka Kaoh,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030812,ជៃតាកួន,Chey Ta Kuon,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50309,ស្ដុក,Sdok,លេខ៤៩៣​ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030901,ក្រាំងខ្លុង,Krang Khlong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030902,ត្រពាំងលើក,Trapeang Leuk,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030903,ព្រៃចង្វា,Prey Changva,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030904,ស្ដុក,Sdok,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030905,ចេក,Chek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030906,ព្រៃចារ,Prey Char,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030907,បឹងត្រាវ,Boeng Trav,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030908,ត្រាំកង់,Tram Kang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030909,ព្រៃខ្វាវ,Prey Khvav,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030910,ប៉ុកតង់,Pok Tang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030911,ព្រៃអន្ទាវ,Prey Anteav,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030912,ត្រពាំងកកោះ,Trapeang Kakaoh,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030913,បេង,Beng,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030914,ដូង,Doung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030915,ថ្មី,Thmei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030916,បឹងព័ទ្ធ,Boeng Poat,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030917,ត្រពាំងព្រលឹត,Trapeang Proluet,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5030918,ត្រពាំងស្រស់,Trapeang Sras,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50310,ស្នំក្រពើ,Snam Krapeu,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5031001,ត្រាំខ្នារ,Tram Khnar,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031002,ត្រពាំងដា,Trapeang Da,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031003,ត្រពាំងស្ទង,Trapeang Stong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031004,ត្រពាំងធ្លក,Trapeang Thlok,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031005,ស្នួល,Snuol,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031006,សូគង,Soukong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031007,សំរោង,Samraong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031008,ឫស្សីស្រុក,Ruessei Srok,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031009,ក្រាំងពន្លៃ,Krang Ponley,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031010,ក្រាំងកណ្ដាល,Krang Kandal,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031011,អង្គកន្ទច,Angk Kantorch,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031012,ថ្មស,Thma Sa,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031013,ព្រៃតាមួច,Prey Ta Muoch,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031014,ព្រៃនូក,Prey Nuk,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031015,កក់ក្រពើ,Kak Krapeu,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031016,ក្រាំងគ្រួស,Krang Kruos,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031017,បល្ល័ង្គរាជា,Ballangk Reachea,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031018,ព្រៃកំបោរ,Prey Kambaor,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031019,ត្រពាំងវែង,Trapeang Veaeng,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031020,អណ្ដូងច្រុះ,Andoung Chroh,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031021,ត្រពាំងមាន,Trapeang Mean,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031022,ត្រើយត្រក,Traeuy Trak,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031023,ថ្លុកមាន,Thlok Mean,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031024,ម្កាក់,Mkak,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50311,ស្រង់,Srang,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5031101,អូរពង្រ,Ou Pongro,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031102,អណ្ដូងប្រាំង,Andoung Prang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031103,អូរតាវ៉ាម,Ou Ta Vam,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031104,រលាំងទឹក,Roleang Tuek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031105,ថ្លុកដូនស,Thlok Doun Sa,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031106,ត្រពាំងថ្ម,Trapeang Thma,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031107,ស្រង់,Srang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031108,ស្វាយ,Svay,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031109,ត្របែកទូង,Trabaek Tung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031110,ក្រាំងឃ្នង,Krang Khnong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031111,អង្គដូនតី,Angk Doun Tei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031112,ស្លា,Sla,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031113,ស្វាយជ្រុំ,Svay Chrum,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031114,វាល,Veal,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031115,ត្រពាំងត្រាច,Trapeang Trach,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031116,ស្រែមាន់,Srae Moan,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031117,ភែក,Pheaek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031118,ពង្រ,Pongro,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50312,ទឹកល្អក់,Tuek L'ak,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5031201,ច្រេស,Chres,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031202,ចំបក់ក្អែរ,Chambak K'aer,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031203,សន្លង់,Sanlang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031204,អង្គដូនពិស,Angk Doun Pis,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031205,ប្រវឹកពង,Pravuek Pong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031206,ក្បាលដំរី,Kbal Damrei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031207,បឹងងោង,Boeng Ngoung,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031208,ព្រៃកន្ទោច,Prey Kantouch,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031209,តាងៅ,Ta Ngov,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031210,ស្នួលជ្រុំ,Snuol Chrum,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031211,គរ,Kor,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5031212,ត្រាវ,Trav,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50313,វាល,Veal,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5031301,ត្បូងភ្នំ,Tboung Phnum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031302,ត្រាវ,Trav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031303,ក្រសាំងជីមែ,Krasang Chi Meae,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031304,ព្រៃស្ដេច,Prey Sdach,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031305,ព្រៃខ្លុង,Prey Khlong,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031306,ព្រៃខ្ញែ,Prey Khmer,លេខ៤៩៣​ប្រ.ក,,
ភូមិ,5031307,ព្រៃទទឹងខាងលិច,Prey Totueng Khang Lech,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031308,ត្រពាំងពោធិ៍,Trapeang Pou,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031309,ព្រៃទទឹងខាងកើត,Prey Totueng Khang Kaeut,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031310,ថ្មបាំង,Thma Bang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031311,តាយ៉ង,Ta Yang,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031312,ព្រៃជ្រៃ,Prey Chrey,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031313,ត្រពាំងវែង,Trapeang Veaeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031314,ទួលល្វា,Tuol Lvea,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031315,ឈើទាលជ្រុំ,Chheu Teal Chrum,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031316,ព្រៃស្បាត,Prey Sbat,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031317,ទួលខ្ពស់,Tuol Khpos,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031318,ត្បូងបឹង,Tboung Boeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031319,ក្រាំងទាវ,Krang Teav,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031320,លិចបឹង`,Lech Boeng,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031321,ព្រៃស្បូវ,Prey Sbov,លេខ ៤៩៣ ប្រ.ក,,
ភូមិ,5031322,ចាម,Cham,លេខ ៤៩៣ ប្រ.ក,,
ស្រុក,504,ឱរ៉ាល់,Aoral,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ឃុំ,50401,ហោងសំណំ,Haong Samnam,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5040101,តាំងរបង,Tang Robang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040102,ចំប៉ី,Champei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040103,ដីឆ្នាំង,Dei Chhnang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040104,ក្រាំងតាវ៉ា,Krang Ta Va,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040105,ក្រាំងគគីរ,Krang Kokir,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040106,ក្រាំង,Krang,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040107,ព្រៃទទឹង,Prey Totueng,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040108,មនោរម្យ,Monourom,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040109,ទួលធ្នង់,Tuol Thnong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ឃុំ,50402,រស្មីសាមគ្គី,Reaksmei Sameakki,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5040201,រស្មី,Reaksmei,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040202,សាមគ្គី,Sameakki,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040203,ព្រៃមៀន,Prey Mean,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040204,អូរផ្ដៅ,Ou Phdau,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040205,ពាមរស់,Peam Ros,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040206,ព្រៃធំ,Prey Thum,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040207,ពស់វែក,Pos Vaek,ប្រកាសលេខ ២៦១៩ ប្រ.ក,បំបែកចេញពីភូមិពាមរស់,
ភូមិ,5040208,សង្កែជ្រុំ,Sangkae Chrum,ប្រកាសលេខ ២៦១៩ ប្រ.ក,បំបែកចេញពីភូមិពាមរស់,
ឃុំ,50403,ត្រពាំងជោ,Trapeang Chour,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5040301,ព្រៃផ្ដៅ,Prey Phdau,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040302,ផ្លូវគោ,Phlov Kou,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040303,ច្រកទៀក,Chrak Tiek,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040304,ពាមល្វា,Peam Lvea,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040306,ល្ងឹម,Lnguem,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040311,ត្រពាំងអង្គ្រង,Trapeang Angkrong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040312,ឈើទាលជ្រុំ,Chheu Tealchhum,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040313,អូរតោង,Ou Taong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040314,ស្វាយទាប,Svay Teab,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040315,ក្រវៀក,Kraviek,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040316,សំរោង,Samraong,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040317,ក្បាលដំរី,Kbal Damrei,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040318,ចំបក់,Cham Bok,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040319,ត្រាង,Traing,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040320,តានិល,Ta Nil,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040321,កោរដូនតី,Koa Doun Tei,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040322,ពុទ្រា,Putrea,ប្រកាសលេខ ២៦១៩ ប្រ.ក,ភូមិថ្មី,
ភូមិ,5040323,ក្រាំងធ្នង់,Kraing Thnung,ប្រកាសលេខ ២៦១៩ ប្រ.ក,បំបែកចេញពីភូមិល្ងឹម,
ឃុំ,50404,សង្កែសាទប,Sangkae Satob,លេខ​៤៩៣​ប្រ.ក,តាមប្រកាសក្រសួងមហាផ្ទៃ,
ភូមិ,5040401,ជំនាប់,Chumnoab,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040402,ពាម,Peam,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
ភូមិ,5040403,ព្រីងកោង,Pring Kaong,ប្រកាសលេខ ៤៩៣ ប្រ.ក របស់ក្រសួងមហាផ្ទៃ,,
